id,roster_year,player_number,first_name,last_name,year,position1,height,weight,home_town,state_or_country,high_school,alternative_school,college,college_league,bio_link,is_starter,accolade
6588,2011,1,Matt,Makowski,Senior,Goalkeeper,6'4,200,Quakertown,PA,Faith Christian Academy,,American University,PATRIOT,http://www.aueagles.com/sports/m-soccer/2011-12/bios/collins_tyler,Y,
6589,2011,21,Matt,Mardesich,Freshman,Defender,6'4,190,San Pedro,CA,Palos Verdes,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=23563&path=msoccer,N,
6590,2012,21,Matt,Mardesich,Sophomore,Defender,6'4,190,San Pedro,CA,Palos Verdes,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=30045&path=msoccer,,
6591,2008,13,Matt,Margiotta,Freshman,Midfielder,6'2,180,Bear,DE,Salesianum,,Villanova University,BIG EAST,https://villanova.com/roster.aspx?rp_id=2631,N,
6592,2009,13,Matt,Margiotta,Sophomore,Midfielder,6'2,180,Bear,DE,Salesianum,,Villanova University,BIG EAST,https://villanova.com/roster.aspx?rp_id=2601,Y,
6593,2010,13,Matt,Margiotta,Junior,Midfielder,6'2,180,Bear,DE,Salesianum,,Villanova University,BIG EAST,https://villanova.com/roster.aspx?rp_id=2579,N,
6594,2011,13,Matt,Margiotta,Senior,Midfielder,6'2,180,Bear,DE,Salesianum,,Villanova University,BIG EAST,https://villanova.com/roster.aspx?rp_id=2553,N,
6595,2013,24,Matt,McCombs,Freshman,Forward,6'2,,Phoenix,AZ,,Barry Goldwater High School,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=7024,N,
6596,2015,4,Matt,McCraith,Freshman,Midfielder,5'11,170,Clarence,NY,Canisius High School,,Naval Academy,PATRIOT,https://navysports.com/roster.aspx?rp_id=5310,N,
6597,2016,4,Matt,McCraith,Sophomore,Midfielder,5'11,170,Clarence,NY,Canisius High School,,Naval Academy,PATRIOT,https://navysports.com/roster.aspx?rp_id=5278,N,
6598,2016,8,Matt,McDonnell,Freshman,Forward,6'0,175,Smithtown,NY,Smithtown West,,Boston University,PATRIOT,https://goterriers.com/roster.aspx?rp_id=6724,N,
6599,2017,8,Matt,McDonnell,Sophomore,Forward,6'0,175,Smithtown,NY,Smithtown West,,Boston University,PATRIOT,https://goterriers.com/roster.aspx?rp_id=9595,Y,Third Team
6600,2018,8,Matt,McDonnell,Junior,Forward,6'0,180,Smithtown,NY,Smithtown West,,Boston University,PATRIOT,https://goterriers.com/roster.aspx?rp_id=12571,N,
6601,2007,0,Matt,McElroy,Freshman,Goalkeeper,6'3,215,Potomac,MD,Winston Churchill,,Davidson College,A-10,https://davidsonwildcats.com/roster.aspx?rp_id=69,,
6602,2008,0,Matt,McElroy,Sophomore,Goalkeeper,6'3,221,Potomac,MD,Winston Churchill,,Davidson College,A-10,https://davidsonwildcats.com/roster.aspx?rp_id=505,,
6603,2016,14,Matt,Moderwell,Freshman,Midfielder,5'10,165,Lake Forest,IL,Lake Forest,,Northwestern University,BIG TEN,https://nusports.com/roster.aspx?rp_id=4774&path=msoc,N,
6604,2017,14,Matt,Moderwell,Sophomore,Midfielder,5'10,165,Lake Forest,IL,Lake Forest,,Northwestern University,BIG TEN,https://nusports.com/roster.aspx?rp_id=5426&path=msoc,N,
6605,2018,14,Matt,Moderwell,Junior,Midfielder,5'10,165,Lake Forest,IL,Lake Forest,,Northwestern University,BIG TEN,https://nusports.com/roster.aspx?rp_id=8107&path=msoc,N,
6606,2015,25,Matt,Morana,Freshman,Defender,5'8,,Shrewsbury,MA,,Shrewsbury,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=10763,Y,
6607,2016,3,Matt,Morana,Sophomore,Defender,5'8,,Shrewsbury,MA,,Shrewsbury,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=11627,Y,
6608,2017,3,Matt,Morana,Junior,Defender,5'8,,Shrewsbury,MA,,Shrewsbury,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=12539,Y,
6609,2018,3,Matt,Morana,Senior,Defender,5'8,,Shrewsbury,MA,,Shrewsbury,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=13057,N,
6610,2014,2,Matt,Murrer,Freshman,Defender,6'0,170,Aptos,CA,Aptos High School,,College of the Holy Cross,PATRIOT,https://goholycross.com/ViewArticle.dbml?ATCLID=210215711&DB_OEM_ID=33100&Q_SEASON=2014,N,
6611,2018,6,Matt,Nocita,Freshman,Defender,6'6,190,Porter Ranch,CA,Oaks Christian,,Naval Academy,PATRIOT,https://navysports.com/roster.aspx?rp_id=14525,Y,Third Team
6612,2017,27,Matt,O'Connell,Freshman,Midfielder,5'7,155,Little Egg Harbor,NJ,Pinelands,,American University,PATRIOT,http://www.aueagles.com/sports/m-soccer/2017-18/bios/mcconnell_oscar_upp3,N,
6613,2018,27,Matt,O'Connell,Sophomore,Midfielder,5'8,155,Little Egg Harbor,NJ,Pinelands,,American University,PATRIOT,http://www.aueagles.com/sports/m-soccer/2018-19/bios/mino_john_j69w,,
6614,2011,31,Matt,Pacifici,Freshman,Goalkeeper,6'2,180,Charlotte,NC,,,Wake Forest University,ATLANTIC COAST,https://godeacs.com/roster.aspx?rp_id=2474,,
6615,2012,23,Matt,Pacifici,Sophomore,Goalkeeper,6'2,175,Charlotte,NC,,Wake Forest,Davidson College,A-10,https://davidsonwildcats.com/roster.aspx?rp_id=2718,,
6616,2013,23,Matt,Pacifici,Sophomore,Goalkeeper,6'3,180,Charlotte,NC,,Wake Forest,Davidson College,A-10,https://davidsonwildcats.com/roster.aspx?rp_id=3210,,
6617,2014,1,Matt,Pacifici,Junior,Goalkeeper,6'3,180,Charlotte,NC,,Wake Forest,Davidson College,A-10,https://davidsonwildcats.com/roster.aspx?rp_id=3723,,Second Team
6618,2015,1,Matt,Pacifici,Senior,Goalkeeper,6'3,175,Charlotte,NC,,Wake Forest,Davidson College,A-10,https://davidsonwildcats.com/roster.aspx?rp_id=4284,,
6619,2011,3,Matt,Payne,Freshman,Defender,5'10,155,Glen Ellyn,IL,Lake Forest Academy,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3511,,
6620,2012,3,Matt,Payne,Sophomore,Midfielder,5'10,155,Glen Ellyn,IL,Lake Forest Academy,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3487,,
6621,2013,3,Matt,Payne,Junior,Midfielder,5'9,160,Glen Ellyn,IL,Lake Forest Academy,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3461,,
6622,2014,3,Matt,Payne,Senior,Midfielder,5'9,160,Glen Ellyn,IL,Lake Forest Academy,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3432,,
6623,2007,3,Matt,Pentkowski,Freshman,Defender,5'10,160,Clifton Park,NY,Wilbraham & Monson,,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,https://nuhuskies.com/roster.aspx?rp_id=5495,N,
6624,2008,3,Matt,Pentkowski,Sophomore,Midfielder,5'10,160,Clifton Park,NY,Wilbraham & Monson,,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,https://nuhuskies.com/roster.aspx?rp_id=5465,N,
6625,2008,18,Matt,Pereira,Freshman,Forward,6'0,168,Woburn,MA,Woburn Memorial,,Boston University,PATRIOT,https://goterriers.com/roster.aspx?rp_id=3232,N,
6626,2009,18,Matt,Pereira,Sophomore,Back,6'0,168,Woburn,MA,Woburn Memorial,,Boston University,PATRIOT,https://goterriers.com/roster.aspx?rp_id=3203,,
6627,2010,18,Matt,Pereira,Junior,Back,6'0,168,Woburn,MA,Woburn Memorial,,Boston University,PATRIOT,https://goterriers.com/roster.aspx?rp_id=3175,,
6628,2017,26,Matt,Pickard,Freshman,Defender,5'10,156,Pendleton,NY,Starpoint,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=13875,,
6629,2018,15,Matt,Pickering,Freshman,Defender,6'1,170,Heathfield,England,Bede's Senior School,,Dartmouth College,IVY,https://dartmouthsports.com/roster.aspx?rp_id=16047,Y,
6630,2013,7,Matt,Poplawski,Freshman,Midfielder,5'10,,Bellevue,WA,Lakeside School (Crossfire),,University of Pennsylvania,IVY,https://pennathletics.com/roster.aspx?rp_id=2283,N,Honorable Mention
6631,2014,7,Matt,Poplawski,Sophomore,Midfielder,5'10,,Bellevue,WA,Lakeside School (Crossfire),,University of Pennsylvania,IVY,https://pennathletics.com/roster.aspx?rp_id=2266,Y,
6632,2015,15,Matt,Poplawski,Junior,Midfielder,5'10,,Bellevue,WA,Lakeside School (Crossfire),,University of Pennsylvania,IVY,https://pennathletics.com/roster.aspx?rp_id=4270,N,
6633,2016,15,Matt,Poplawski,Senior,Midfielder,5'10,170,Bellevue,WA,Lakeside School (Crossfire),,University of Pennsylvania,IVY,https://pennathletics.com/roster.aspx?rp_id=4252,Y,
6634,2006,3,Matt,Reichenbach,Freshman,Defender,6'1,175,Kingsville,MD,Loyola Blakefield,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3430,N,
6635,2007,3,Matt,Reichenbach,Sophomore,Defender,6'1,175,Kingsville,MD,Loyola Blakefield,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3410,Y,
6636,2008,3,Matt,Reichenbach,Junior,Defender,6'1,175,Kingsville,MD,Loyola Blakefield,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3391,Y,
6637,2009,3,Matt,Reichenbach,Senior,Defender,6'1,175,Kingsville,MD,Loyola Blakefield,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3365,N,
6638,2014,3,Matt,Reinikka,Freshman,Defender,6'1,175,Mill Creek,WA,,,Davidson College,A-10,https://davidsonwildcats.com/roster.aspx?rp_id=3731,,
6639,2015,3,Matt,Reinikka,Sophomore,Defender,6'1,175,Mill Creek,WA,,,Davidson College,A-10,https://davidsonwildcats.com/roster.aspx?rp_id=4286,,
6640,2016,3,Matt,Reinikka,Junior,Defender,6'1,185,Mill Creek,WA,,,Davidson College,A-10,https://davidsonwildcats.com/roster.aspx?rp_id=4813,,
6641,2017,3,Matt,Reinikka,Senior,Defender,6'1,185,Mill Creek,WA,,,Davidson College,A-10,https://davidsonwildcats.com/roster.aspx?rp_id=5673,Y,
6642,2016,22,Matt,Rytel,Freshman,Midfielder,,175,Pittsburgh,PA,Shady Side Academy,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3172,,
6643,2017,8,Matt,Rytel,Sophomore,Midfielder,,175,Pittsburgh,PA,Shady Side Academy,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3131,N,
6644,2018,28,Matt,Rytel,Junior,Midfielder,6'0,165,Pittsburgh,PA,Shady Side Academy,,Brown University,IVY,https://brownbears.com/roster.aspx?rp_id=9147,N,
6645,2014,1,Matt,Sanchez,Sophomore,Goalkeeper,6'2,180,Owings Mills,MD,McDonogh School,Old Dominion,Loyola University Maryland,PATRIOT,https://loyolagreyhounds.com/roster.aspx?rp_id=2207,Y,
6646,2015,1,Matt,Sanchez,Junior,Goalkeeper,6'2,180,Owings Mills,MD,McDonogh School,Old Dominion,Loyola University Maryland,PATRIOT,https://loyolagreyhounds.com/roster.aspx?rp_id=2180,Y,
6647,2016,1,Matt,Sanchez,Senior,Goalkeeper,6'2,180,Owings Mills,MD,McDonogh School,Old Dominion,Loyola University Maryland,PATRIOT,https://loyolagreyhounds.com/roster.aspx?rp_id=2157,Y,First Team
6648,2007,6,Matt,Sanford,Freshman,Defender,6'0,175,Princeton,NJ,Hun School of Princeton,,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,https://nuhuskies.com/roster.aspx?rp_id=5498,Y,Rookie Team
6649,2008,6,Matt,Sanford,Sophomore,Defender,6'0,175,Princeton,NJ,Hun School of Princeton,,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,https://nuhuskies.com/roster.aspx?rp_id=5468,Y,
6650,2009,6,Matt,Sanford,Junior,Defender,6'0,175,Princeton,NJ,Hun School of Princeton,,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,https://nuhuskies.com/roster.aspx?rp_id=20,Y,Third Team
6651,2010,6,Matt,Sanford,Senior,Defender,6'0,175,Princeton,NJ,Hun School of Princeton,,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,https://nuhuskies.com/roster.aspx?rp_id=585,Y,Second Team
6652,2009,17,Matt,Sanner,Freshman,Forward,6'0,175,Indianapolis,IN,North Central,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=9539,Y,Honorable Mention
6653,2010,17,Matt,Sanner,Sophomore,Forward,6'0,175,Indianapolis,IN,North Central,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=9570,Y,Second Team
6654,2011,17,Matt,Sanner,Junior,Forward,6'0,175,Indianapolis,IN,North Central,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=9597,Y,First Team
6655,2012,17,Matt,Sanner,Senior,Midfielder,6'0,175,Indianapolis,IN,North Central,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=9696,Y,First Team
6656,2013,24,Matt,Saunders,Freshman,Midfielder,5'11,175,Fairfield,ME,Lawrence,,Naval Academy,PATRIOT,https://navysports.com/roster.aspx?rp_id=5388,N,
6657,2014,24,Matt,Saunders,Sophomore,Midfielder,5'11,182,Fairfield,ME,Lawrence,,Naval Academy,PATRIOT,https://navysports.com/roster.aspx?rp_id=5360,N,
6658,2015,24,Matt,Saunders,Junior,Midfielder,5'11,185,Fairfield,ME,Lawrence,,Naval Academy,PATRIOT,https://navysports.com/roster.aspx?rp_id=5329,N,
6659,2016,24,Matt,Saunders,Senior,Midfielder,5'11,185,Fairfield,ME,Lawrence,,Naval Academy,PATRIOT,https://navysports.com/roster.aspx?rp_id=5298,,
6660,2008,6,Matt,Schuber,Freshman,Forward,6'0,180,Webster,NY,Webster Thomas,,Colgate University,PATRIOT,https://gocolgateraiders.com/roster.aspx?rp_id=1617,Y,
6661,2009,6,Matt,Schuber,Sophomore,Forward,6'0,180,Webster,NY,Webster Thomas,,Colgate University,PATRIOT,https://gocolgateraiders.com/roster.aspx?rp_id=2426,N,
6662,2010,6,Matt,Schuber,Junior,Forward,6'0,180,Webster,NY,Webster Thomas,,Colgate University,PATRIOT,https://gocolgateraiders.com/roster.aspx?rp_id=3228,Y,First Team
6663,2011,6,Matt,Schuber,Senior,Forward,6'0,180,Webster,NY,Webster Thomas,,Colgate University,PATRIOT,https://gocolgateraiders.com/roster.aspx?rp_id=3814,N,
6664,2011,22,Matt,Sheeleigh,Freshman,Midfielder,5'11,150,New Vernon,NJ,The Pingry School,,Harvard University,IVY,https://www.gocrimson.com/sports/msoc/2011-12/bios/matt_sheeleigh,,
6665,2012,6,Matt,Sheeleigh,Sophomore,Midfielder,5'11,150,New Vernon,NJ,The Pingry School,,Harvard University,IVY,https://www.gocrimson.com/sports/msoc/2012-13/Bios/sheeleigh_matt_n98d,N,
6666,2013,6,Matt,Sheeleigh,Junior,Midfielder,5'11,150,New Vernon,NJ,The Pingry School,,Harvard University,IVY,https://www.gocrimson.com/sports/msoc/2013-14/bios/sheeleigh_matt_0fd9,,
6667,2014,6,Matt,Sheeleigh,Junior,Midfielder,5'11,150,New Vernon,NJ,The Pingry School,,Harvard University,IVY,https://www.gocrimson.com/sports/msoc/2014-15/bios/sheeleigh_matt_vi4d,Y,
6668,2015,9,Matt,Sheeleigh,Senior,Midfielder,5'11,150,New Vernon,NJ,The Pingry School,,Harvard University,IVY,https://www.gocrimson.com/sports/msoc/2015-16/bios/sheeleigh_matt_3uqv,Y,
6669,2011,16,Matt,Shreiner,Freshman,Midfielder,6'0,,Marietta,GA,,George Walton High School,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=1653,N,
6670,2012,14,Matt,Shreiner,Sophomore,Midfielder,6'0,,Marietta,GA,,George Walton High School,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=4038,N,
6671,2013,14,Matt,Shreiner,Junior,Midfielder,6'0,,Marietta,GA,,George Walton High School,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=6104,N,
6672,2014,14,Matt,Shreiner,Senior,Midfielder,6'0,,Marietta,GA,,George Walton High School,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=9912,N,
6673,2017,8,Matt,Sloan,Freshman,Defender,6'1,190,Hicksville,NY,Hicksville,,American University,PATRIOT,http://www.aueagles.com/sports/m-soccer/2017-18/bios/mcconnell_oscar_upp3,Y,
6674,2018,15,Matt,Sloan,Sophomore,Defender,6'1,190,Hicksville,NY,Hicksville,,American University,PATRIOT,http://www.aueagles.com/sports/m-soccer/2018-19/bios/mino_john_j69w,Y,
6675,2011,27,Matt,Slotnick,Freshman,Forward,5'7,150,Greenlawn,NY,Friends Academy,,Duke University,ATLANTIC COAST,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159932&DB_OEM_ID=4200&Q_SEASON=2011,N,
6676,2012,7,Matt,Slotnick,Sophomore,Forward,5'8,149,Greenlawn,NY,Friends Academy,,Duke University,ATLANTIC COAST,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159932&DB_OEM_ID=4200&Q_SEASON=2012,N,
6677,2013,7,Matt,Slotnick,Junior,Forward,5'8,149,Greenlawn,NY,Friends Academy,,Duke University,ATLANTIC COAST,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159932&DB_OEM_ID=4200&Q_SEASON=2013,N,
6678,2014,7,Matt,Slotnick,Senior,Forward,5'8,149,Greenlawn,NY,Friends Academy,,Duke University,ATLANTIC COAST,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159932&DB_OEM_ID=4200&Q_SEASON=2014,N,
6679,2007,24,Matt,Stengel,Freshman,Defender,6'0,155,Ocean,NJ,Ocean Township,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=7392&path=msoccer,,
6680,2008,6,Matt,Stengel,Sophomore,Defender,6'0,155,Ocean,NJ,Ocean Township,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=10328&path=msoccer,,
6681,2009,4,Matt,Stengel,Junior,Defender,6'0,155,Ocean,NJ,Ocean Township,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=11392&path=msoccer,,
6682,2010,4,Matt,Stengel,Senior,Defender,6'0,155,Ocean,NJ,Ocean Township,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=13856&path=msoccer,,
6683,2011,0,Matt,Stith,Freshman,Goalkeeper,5'10,160,Montclair,NJ,Montclair,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=8516,,
6684,2012,0,Matt,Stith,Freshman,Goalkeeper,5'10,160,Montclair,NJ,Montclair,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=9225,,
6685,2013,0,Matt,Stith,Sophomore,Goalkeeper,5'10,160,Montclair,NJ,Montclair,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=10277,,
6686,2014,0,Matt,Stith,Junior,Goalkeeper,5'10,160,Montclair,NJ,Montclair,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=10918,,
6687,2014,32,Matt,Szucs,Freshman,Forward,,175,Richmond,VA,Midlothian,,Wake Forest University,ATLANTIC COAST,https://godeacs.com/roster.aspx?rp_id=2392,,
6688,2008,17,Matt,Tapajcik,Junior,Defender,6'1,180,Alexandria,VA,,Gonzaga College,Naval Academy,PATRIOT,https://navysports.com/roster.aspx?rp_id=5531,Y,
6689,2009,15,Matt,Tapajcik,Senior,Defender,6'1,175,Alexandria,VA,,Gonzaga College,Naval Academy,PATRIOT,https://navysports.com/roster.aspx?rp_id=5500,N,
6690,2011,16,Matt,Taylor,Freshman,Defender,5'11,160,Redwood City,CA,Bellarmine College Prep,,Stanford University,PAC-12,https://gostanford.com/roster.aspx?rp_id=6420,,
6691,2012,16,Matt,Taylor,Sophomore,Defender,5'11,160,Redwood City,CA,Bellarmine College Prep,,Stanford University,PAC-12,https://gostanford.com/roster.aspx?rp_id=6607,,
6692,2013,16,Matt,Taylor,Junior,Defender,5'11,160,Redwood City,CA,Bellarmine College Prep,,Stanford University,PAC-12,https://gostanford.com/roster.aspx?rp_id=6837,,
6693,2014,16,Matt,Taylor,Senior,Defender,5'11,160,Redwood City,CA,Bellarmine College Prep,,Stanford University,PAC-12,https://gostanford.com/roster.aspx?rp_id=6925,N,
6694,2007,19,Matt,Thaeder,Freshman,Forward,5'9,,Kennett Square,PA,,Unionville,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=4262,N,
6695,2009,16,Matt,Thaeder,Junior,Forward,5'9,,Kennett Square,PA,,Unionville,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=5649,Y,
6696,2010,16,Matt,Thaeder,Senior,Midfielder,5'9,,Kennett Square,PA,,Unionville,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=6581,N,
6697,2017,9,Matt,Thorsheim,Freshman,Midfielder,6'0,154,Manalapan,NJ,Christian Brothers Academy,,Bucknell University,PATRIOT,https://bucknellbison.com/roster.aspx?rp_id=2183,Y,Third Team
6698,2018,9,Matt,Thorsheim,Sophomore,Midfielder,6'0,155,Manalapan,NJ,Christian Brothers Academy,,Bucknell University,PATRIOT,https://bucknellbison.com/roster.aspx?rp_id=4499,Y,Second Team
6699,2018,31,Matt,Tibbetts,Freshman,Goalkeeper,6'1,175,Lenox,MA,Lenox Memorial,,College of the Holy Cross,PATRIOT,https://goholycross.com/ViewArticle.dbml?ATCLID=211733387&DB_OEM_ID=33100&Q_SEASON=2018,N,
6700,2009,15,Matt,Tyrie,Freshman,Forward,,150,Kingsville,MD,Redeemer Classical Christian,,Loyola University Maryland,PATRIOT,https://loyolagreyhounds.com/roster.aspx?rp_id=2364,N,
6701,2010,1,Matt,Underwood,Sophomore,Goalkeeper,,185,Colleyville,TX,USAFA Prep School,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3534,,
6702,2011,1,Matt,Underwood,Junior,Goalkeeper,,185,Colleyville,TX,USAFA Prep School,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3509,,
6703,2012,1,Matt,Underwood,Senior,Goalkeeper,,185,Colleyville,TX,USAFA Prep School,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3485,,
6704,2013,19,Matt,Villano,Freshman,Midfielder,5'10,131,Basking Ridge,NJ,Delbarton School,,College of the Holy Cross,PATRIOT,https://goholycross.com/ViewArticle.dbml?ATCLID=210215672&DB_OEM_ID=33100&Q_SEASON=2013,N,
6705,2014,19,Matt,Villano,Sophomore,Midfielder,5'10,131,Basking Ridge,NJ,Delbarton School,,College of the Holy Cross,PATRIOT,https://goholycross.com/ViewArticle.dbml?ATCLID=210215672&DB_OEM_ID=33100&Q_SEASON=2014,N,
6706,2015,19,Matt,Villano,Junior,Midfielder,5'10,131,Basking Ridge,NJ,Delbarton School,,College of the Holy Cross,PATRIOT,https://goholycross.com/ViewArticle.dbml?ATCLID=210215672&DB_OEM_ID=33100&Q_SEASON=2015,Y,
6707,2016,19,Matt,Villano,Senior,Forward,5'10,147,Basking Ridge,NJ,Delbarton School,,College of the Holy Cross,PATRIOT,https://goholycross.com/ViewArticle.dbml?ATCLID=210215672&DB_OEM_ID=33100&Q_SEASON=2016,Y,
6708,2009,20,Matt,Weaver,Freshman,Midfielder,5'11,,Wilmette,IL,,New Trier,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=5632,N,
6709,2010,20,Matt,Weaver,Sophomore,Back,5'11,,Wilmette,IL,,New Trier,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=6577,Y,
6710,2011,20,Matt,Weaver,Junior,Back,5'11,,Wilmette,IL,,New Trier,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=577,N,
6711,2012,20,Matt,Weaver,Senior,Back,5'11,,Wilmette,IL,,New Trier,Lehigh University,PATRIOT,https://lehighsports.com/roster.aspx?rp_id=4028,Y,
6712,2012,8,Matt,Wendelken,Sophomore,Defender,6'1,175,Massapequa,NY,St. Anthony's,,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=2850,,
